,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
154,0,0.666666667,0.333333333,0,1,0,0,1,0,0,0.666666667,0.333333333,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0,1,0.333333333,0,0.666666667,0,0,1,0,1,0,1,0,0,0,0,1
155,0,1,0,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,1,0,0.666666667,0,0.333333333,0,0,1
156,0,1,0,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,1,0,0.666666667,0.333333333,5.55E-17,0,0,1
157,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.333333333,0.666666667
158,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
159,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.333333333,0.666666667
160,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
161,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0,0.333333333,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.333333333,0.666666667
162,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
163,0,1,0,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,1,0,1,0,0,0,0,1,0,0,1,0.666666667,0,0.333333333,0,0,1,0,1,0,0.333333333,0.666666667,1.11E-16,0,0,1
164,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0,1,0.666666667,0,0.333333333,0,0,1,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
165,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0,1,0.666666667,0,0.333333333,0,0,1,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
166,0,1,0,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,1,0,1,0,0,0,0,1,0,0,1,0.666666667,0,0.333333333,0,0,1,0,1,0,0.333333333,0.666666667,1.11E-16,0,0,1
167,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0,1,0.666666667,0,0.333333333,0,0,1,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
168,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0,1,0.666666667,0,0.333333333,0,0,1,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
169,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0,1,0.666666667,0,0.333333333,0,0,1,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
170,0,1,0,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,1,0,1,0,0,0,0,1,0,0,1,0.666666667,0,0.333333333,0,0,1,0,1,0,0.333333333,0.666666667,1.11E-16,0,0,1
171,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0,1,0.666666667,0,0.333333333,0,0,1,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
172,0,1,0,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0,1,0,0.666666667,0.333333333,5.55E-17,0,0,1,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667
173,0,0.666666667,0.333333333,0,0,1,0,0,1,0,0,1,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0,1,0,0.333333333,0,0.666666667
174,0,0.666666667,0.333333333,0,0,1,0,0,1,0,0,1,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667
175,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0,1,0,0.333333333,0,0.666666667
176,0,1,0,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0,1,0,0.666666667,0.333333333,5.55E-17,0,0,1,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667
177,0,0.666666667,0.333333333,0,0,1,0,0,1,0,0,1,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0,1,0,0.333333333,0,0.666666667
178,0,0.666666667,0.333333333,0,0,1,0,0,1,0,0,1,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667
179,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0,1,0,0.333333333,0,0.666666667
180,0,1,0,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0,1,0,0.666666667,0.333333333,5.55E-17,0,0,1,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667
181,0,0.666666667,0.333333333,0,0,1,0,0,1,0,0,1,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0,1,0,0.333333333,0,0.666666667
182,0,0.666666667,0.333333333,0,0,1,0,0,1,0,0,1,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667
183,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0.333333333,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0,1,0,0.333333333,0,0.666666667
184,0,0.666666667,0.333333333,0,0,1,0.333333333,0,0.666666667,0,0,1,0,0.666666667,0.333333333,0.666666667,0.333333333,5.55E-17,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.333333333,0,0.666666667
185,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
186,0,0.666666667,0.333333333,0,0,1,0,0,1,0,0,1,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.333333333,0,0.666666667
187,0,0.666666667,0.333333333,0,0,1,0.333333333,0,0.666666667,0,0,1,0,0.666666667,0.333333333,0.666666667,0.333333333,5.55E-17,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.333333333,0,0.666666667
188,0,0.666666667,0.333333333,0,0,1,0,0,1,0,0,1,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.333333333,0,0.666666667
189,0,0.666666667,0.333333333,0,0,1,0.333333333,0,0.666666667,0,0,1,0,0.666666667,0.333333333,0.666666667,0.333333333,5.55E-17,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0.333333333,0,0.666666667
190,0,1,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0,0.666666667,0.333333333,0.333333333,0,0.666666667
191,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667
192,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
193,0,1,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0,0.666666667,0.333333333,0.333333333,0,0.666666667
194,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667
195,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
196,0,1,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0,0.666666667,0.333333333,0.333333333,0,0.666666667
197,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667
198,0.333333333,0.666666667,1.11E-16,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.333333333,0.666666667,0,1,0,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667
199,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0.333333333,0.666666667,1.11E-16,0,0,1
200,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0.333333333,0.666666667,1.11E-16,0,0,1
201,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,1,0,0.666666667,0,0.333333333,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0.333333333,0.666666667,1.11E-16,0,0,1
202,0,1,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0,0.666666667,0.333333333,0,0,1
203,0,1,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0,1,0,0,0,1
204,0,1,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0,0.666666667,0.333333333,0,0,1
205,0,1,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0,1,0,0,0,1
206,0,1,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0,0.666666667,0.333333333,0,0,1
207,0,1,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,0.333333333,0,0.666666667,0,1,0,0,1,0,0,0,1
208,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,1,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,0,1,0.333333333,0,0.666666667,1,0,0,0,0.333333333,0.666666667,0,1,0,0,1,0,0.333333333,0,0.666666667
209,0,0.8,0.2,0.2,0,0.8,0.2,0,0.8,0.4,0.2,0.4,0.6,0.2,0.2,0.6,0.2,0.2,0,0.6,0.4,0.6,0,0.4,0.4,0.6,0,0.2,0.4,0.4,0,1,0,0,0.4,0.6,0.4,0,0.6
210,0.222222222,0.555555556,0.222222222,0.222222222,0.222222222,0.555555556,0.444444444,0,0.555555556,0.444444444,0.333333333,0.222222222,0.777777778,0,0.222222222,0.555555556,0.222222222,0.222222222,0.333333333,0.444444444,0.222222222,0.555555556,0,0.444444444,0.222222222,0.555555556,0.222222222,0.222222222,0.333333333,0.444444444,0.222222222,0.777777778,0,0.222222222,0.222222222,0.555555556,0.333333333,0.222222222,0.444444444
211,0.142857143,0.428571429,0.428571429,0.142857143,0.357142857,0.5,0.214285714,0.285714286,0.5,0.214285714,0.214285714,0.571428571,0.285714286,0.571428571,0.142857143,0.5,0.071428571,0.428571429,0.142857143,0.142857143,0.714285714,0.142857143,0.428571429,0.428571429,0.571428571,0.142857143,0.285714286,0.071428571,0.5,0.428571429,0.071428571,0.928571429,0,0.357142857,0.428571429,0.214285714,0.428571429,0.142857143,0.428571429
212,0.24,0.4,0.36,0.28,0.32,0.4,0.28,0.32,0.4,0.44,0.12,0.44,0.52,0.36,0.12,0.48,0.16,0.36,0.24,0.28,0.48,0.28,0.32,0.4,0.44,0.28,0.28,0.16,0.44,0.4,0.12,0.84,0.04,0.36,0.36,0.28,0.4,0.24,0.36
213,0.4,0.4,0.2,0.3,0.1,0.6,0.4,0,0.6,0.6,0.1,0.3,0.7,0.2,0.1,0.8,0,0.2,0.4,0.3,0.3,0.5,0.2,0.3,0.3,0.3,0.4,0.2,0.5,0.3,0.1,0.6,0.3,0.3,0.2,0.5,0.2,0.4,0.4
214,0,0.833333333,0.166666667,0.333333333,0.166666667,0.5,0.333333333,0.166666667,0.5,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0.5,0.333333333,0.166666667,0.166666667,0.333333333,0.5,0.5,0.166666667,0.333333333,0.333333333,0.5,0.166666667,0.333333333,0.333333333,0.333333333,0,1,0,0.333333333,0.166666667,0.5,0.333333333,0,0.666666667
215,0.2,0.7,0.1,0.3,0.4,0.3,0.4,0.3,0.3,0.5,0.3,0.2,0.5,0.5,0,0.7,0.2,0.1,0.3,0.2,0.5,0.5,0.2,0.3,0.2,0.4,0.4,0.3,0.4,0.3,0,0.8,0.2,0.4,0.2,0.4,0.2,0.2,0.6
216,0.428571429,0.571428571,0,0.571428571,0.285714286,0.142857143,0.571428571,0.285714286,0.142857143,0.714285714,0.285714286,0,0.714285714,0.285714286,0,0.857142857,0.142857143,5.55E-17,0.571428571,0.142857143,0.285714286,0.571428571,0.142857143,0.285714286,0,0.285714286,0.714285714,0.428571429,0.285714286,0.285714286,0,0.571428571,0.428571429,0.428571429,0,0.571428571,0,0.428571429,0.571428571
217,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.75,0,0.75,0,0.25,0.25,0,0.75,0.25,0.25,0.5,0.5,0,0.5,0.25,0.25,0.5,0,0.75,0.25,0.25,0.5,0.25,0.25,0.25,0.5
218,0.333333333,0.666666667,1.11E-16,1,0,0,1,0,0,0.333333333,0.666666667,1.11E-16,1,0,0,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,0.666666667,0.333333333,0.666666667,0.333333333,5.55E-17,0,0.666666667,0.333333333,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17
219,0,1,0,0.333333333,0.666666667,1.11E-16,0.666666667,0.333333333,5.55E-17,0,1,0,0.333333333,0.666666667,1.11E-16,0.333333333,0.666666667,1.11E-16,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.666666667,0.333333333,0.666666667,0,0.333333333,0,1,0,0.666666667,0,0.333333333,0.666666667,0,0.333333333
220,0,0.75,0.25,0.25,0.5,0.25,1,0,0,0,0.75,0.25,0.25,0.5,0.25,0,1,0,0,0.25,0.75,0.75,0,0.25,0.25,0.75,0,0.75,0,0.25,0,1,0,0.5,0.25,0.25,1,0,0
221,0,0.75,0.25,0,0.25,0.75,0,0.25,0.75,0.25,0.25,0.5,0.25,0.75,0,0.75,0,0.25,0,0.25,0.75,0.25,0.25,0.5,0.5,0.25,0.25,0,0.5,0.5,0,1,0,0.5,0.25,0.25,0.25,0,0.75
222,0,0.833333333,0.166666667,0.166666667,0.666666667,0.166666667,0.666666667,0.166666667,0.166666667,0,0.833333333,0.166666667,0.166666667,0.833333333,0,0.166666667,0.666666667,0.166666667,0,0.166666667,0.833333333,0.666666667,0.166666667,0.166666667,0.166666667,0.666666667,0.166666667,0.666666667,0.166666667,0.166666667,0,1,0,0.833333333,0,0.166666667,0.833333333,0,0.166666667
223,0.230769231,0.538461538,0.230769231,0.307692308,0.230769231,0.461538462,0.461538462,0.076923077,0.461538462,0.615384615,0.153846154,0.230769231,0.615384615,0.307692308,0.076923077,0.538461538,0.230769231,0.230769231,0.230769231,0.384615385,0.384615385,0.692307692,0.153846154,0.153846154,0.230769231,0.538461538,0.230769231,0.384615385,0.461538462,0.153846154,0,0.769230769,0.230769231,0.384615385,0.153846154,0.461538462,0.307692308,0.230769231,0.461538462
224,0,0.25,0.75,0,0.5,0.5,0.25,0.25,0.5,0,0.25,0.75,0,0.5,0.5,0,0.25,0.75,0,0,1,0.5,0.25,0.25,0.75,0.25,0,0.25,0.5,0.25,0,1,0,0.5,0.5,0,1,0,0
225,0.25,0.125,0.625,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.125,0.625,0.25,0.5,0.25,0.375,0,0.625,0.125,0.125,0.75,0.125,0.5,0.375,0.625,0,0.375,0.125,0.5,0.375,0,0.875,0.125,0.375,0.375,0.25,0.625,0.25,0.125
226,0.4,0.4,0.2,0.4,0.2,0.4,0.6,0.2,0.2,0.6,0.2,0.2,0.8,0,0.2,0.6,0.4,0,0.4,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.6,0.2,0.4,0.2,0.4,0.4,0.4,0.2
227,0,1,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,0.666666667,0.333333333,5.55E-17,1,0,0,0.666666667,0.333333333,5.55E-17,0,1,0,1,0,0,0,1,0,0.333333333,0.666666667,1.11E-16,0,1,0,0,0,1,0.333333333,0,0.666666667
228,0,0.8,0.2,0.8,0,0.2,0.8,0,0.2,0.2,0.6,0.2,0.8,0.2,-5.55E-17,0,0.8,0.2,0.2,0.6,0.2,0.8,0.2,-5.55E-17,0.2,0.8,0,0.8,0.2,-5.55E-17,0,1,0,0.2,0,0.8,0.8,0,0.2
229,0,0.666666667,0.333333333,0.5,0,0.5,0.5,0,0.5,0.166666667,0.5,0.333333333,0.666666667,0,0.333333333,0.166666667,0.5,0.333333333,0,0.666666667,0.333333333,0.666666667,0.166666667,0.166666667,0.333333333,0.666666667,1.11E-16,0.5,0.333333333,0.166666667,0,1,0,0,0.333333333,0.666666667,0.833333333,0,0.166666667
230,0,0.5,0.5,0.25,0,0.75,0.25,0,0.75,0.25,0.25,0.5,0.5,0,0.5,0.25,0.25,0.5,0,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0,0.25,0.5,0.25,0,1,0,0,0.5,0.5,0.75,0,0.25
231,0.666666667,0.333333333,5.55E-17,0.333333333,0.5,0.166666667,0.666666667,0.166666667,0.166666667,0.333333333,0.5,0.166666667,0.666666667,0.333333333,5.55E-17,1,0,0,0.5,0.166666667,0.333333333,0.166666667,0.166666667,0.666666667,0.166666667,0,0.833333333,0.166666667,0.166666667,0.666666667,0.333333333,0.5,0.166666667,0.5,0.166666667,0.333333333,0,0.666666667,0.333333333
232,0.3,0.5,0.2,0.3,0.6,0.1,0.7,0.2,0.1,0.1,0.7,0.2,0.5,0.3,0.2,0.4,0.4,0.2,0.2,0.3,0.5,0.5,0.1,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.8,0,0.5,0.2,0.3,0.6,0.3,0.1
233,0.428571429,0.285714286,0.285714286,0.142857143,0.714285714,0.142857143,0.285714286,0.571428571,0.142857143,0.571428571,0.142857143,0.285714286,0.571428571,0.428571429,5.55E-17,0.571428571,0.142857143,0.285714286,0.428571429,0.142857143,0.428571429,0.285714286,0.285714286,0.428571429,0.285714286,0.285714286,0.428571429,0.142857143,0.428571429,0.428571429,0.285714286,0.571428571,0.142857143,0.714285714,0.142857143,0.142857143,0.285714286,0.428571429,0.285714286
234,0.285714286,0.285714286,0.428571429,0.142857143,0.428571429,0.428571429,0.142857143,0.428571429,0.428571429,0.571428571,0,0.428571429,0.571428571,0.428571429,5.55E-17,0.571428571,0,0.428571429,0.285714286,0.285714286,0.428571429,0.285714286,0.571428571,0.142857143,0.428571429,0.285714286,0.285714286,0,0.857142857,0.142857143,0.142857143,0.857142857,1.11E-16,0.428571429,0.285714286,0.285714286,0.428571429,0.285714286,0.285714286
235,0.2,0.2,0.6,0,0.6,0.4,0.2,0.4,0.4,0,0.4,0.6,0.2,0.6,0.2,0.4,0,0.6,0.2,0,0.8,0,0.4,0.6,0.6,0,0.4,0,0.4,0.6,0.2,0.8,0,0.8,0.2,-5.55E-17,0.4,0.2,0.4
236,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0,0.6,0.4,0.6,0,0.6,0,0.4,0.4,0,0.6,0,0.8,0.2,0.6,0,0.4,0,0.8,0.2,0,0.6,0.4,0.6,0.4,0,0.4,0.4,0.2
237,0,1,0,0.5,0.166666667,0.333333333,0.666666667,0,0.333333333,0.166666667,0.5,0.333333333,0.5,0.5,0,0.333333333,0.666666667,1.11E-16,0,0.5,0.5,0.666666667,0,0.333333333,0.333333333,0.666666667,1.11E-16,0.666666667,0,0.333333333,0,1,0,0.166666667,0.5,0.333333333,0.5,0,0.5
238,0.166666667,0.333333333,0.5,0.5,0,0.5,0.666666667,0,0.333333333,0.333333333,0.166666667,0.5,0.5,0.166666667,0.333333333,0.166666667,0.5,0.333333333,0.333333333,0.166666667,0.5,0.333333333,0.5,0.166666667,0.5,0.333333333,0.166666667,0.333333333,0.5,0.166666667,0,0.833333333,0.166666667,0.333333333,0.333333333,0.333333333,0.666666667,0.166666667,0.166666667
