,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
110,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0
111,0,0,1,0,0,0,0,1,0,0,0.5,0,0,0.5,0.5,1,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0.5,0,1,0
112,0.5,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0.5
113,1,0,0,0.5,0,0,1,0,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0,1
114,1,0,0,0.5,0,0,1,0,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0,1
115,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0.5
116,0.5,0,0,0.5,0,0,1,0,0,0,0,0,1,0,0,0.5,0,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0.5
117,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5
118,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,0.5,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0.5,0.5
119,1,0,0,0,0,0,0.5,0,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
120,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5
121,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5
122,1,0,0,0.5,0,0,1,0,0,0.5,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,0,1
123,1,0,0,0.5,0,0,1,0,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,1
124,0.5,0,0,0.5,0,0,1,0,0,0.5,0,0,1,0,0,0.5,0,0,0,1,0,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0.5
125,0.5,0,0,0.5,0,0,1,0,0,0.5,0,0,1,0,0,0.5,0,0,0,0.5,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0.5,0,0,0.5,0,0,0,0,0.5
126,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0.5,0.5
127,0.5,0,0.5,0,0,0.5,1,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0.5
128,0.5,0,0,0,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5
129,0,1,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,1,0,1,0,0,0,1,0,0,0,0.5,0,1,0,0,0,0.5,0.5,0,0.5,1,0,0,1,0,0
130,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0,1,0,1,0,0.5,0,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0.5,0,0
131,0,0.5,0.5,0,0,1,0.5,0,0,0,0,1,0,0.5,0.5,1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0.5,0,0,1,0,0,0.5,0.5,0
132,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,0,1,0,0,0.5,0,0
133,0,1,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,1,0,1,0,0,0,0.5,0.5,0,0,0.5,0,1,0,0,0,0.5,0.5,0,0,0.5,0,0.5,1,0,0
134,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
135,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0
136,0,1,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,1,0,1,0,0,0,1,0,0,0,0.5,0,1,0,0,0,0.5,0.5,0,0,1,0,0,1,0,0
137,0,0.5,0.5,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0.5,1,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0.5,0
138,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
139,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
140,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0
141,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0
142,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
143,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
144,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0
145,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
146,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
147,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
148,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
149,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0
150,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0
151,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0
152,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0.5
153,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5
154,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0
156,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0,0,0
157,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5
158,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0.5
159,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
160,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
161,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5
162,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0.5
163,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0
164,0.5,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5
165,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5
166,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
167,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
168,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
169,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5
170,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0
171,0.5,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5
172,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0.5,0
173,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0
174,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0
175,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0
176,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
179,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
180,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0.5,0
181,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0
182,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0
183,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0
184,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
187,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
188,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
189,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
190,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0
191,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5
192,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5
193,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
194,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
195,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
196,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0
197,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5
198,0.5,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5
199,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
200,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
201,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
202,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
203,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
205,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
207,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
208,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
209,0,0,0.5,0,0.25,0,0,0.25,0,0.25,0.75,0,0.25,0.5,0,0.25,0.5,0,0,0,0.75,0,0.75,0,0.75,0,0,0.25,0,0.75,0,0,0,0,0,0.75,0,0.75,0
210,0.125,0.125,0.375,0,0.5,0.25,0,0.75,0,0.25,0.25,0.25,0,0.5,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0.5,0,0.375,0.125,0.125,0.25,0.25,0.25,0.25,0,0,0.125,0.125,0.375,0.125,0.375,0.125
211,0,0.076923077,0.538461538,0.076923077,0.076923077,0.538461538,0.076923077,0.076923077,0.538461538,0.153846154,0.153846154,0.307692308,0.230769231,0.076923077,0.230769231,0.076923077,0.615384615,0,0.076923077,0.153846154,0.153846154,0,0.230769231,0.538461538,0.153846154,0.307692308,0.076923077,0,0.076923077,0.692307692,0.153846154,0,0,0.307692308,0.153846154,0.153846154,0.076923077,0.538461538,0
212,0.208333333,0.208333333,0.25,0.375,0.208333333,0.25,0.375,0.208333333,0.25,0.125,0.375,0.125,0.458333333,0.125,0.125,0.166666667,0.291666667,0.166666667,0.125,0.291666667,0.291666667,0.125,0.291666667,0.25,0.25,0.25,0.166666667,0.125,0.208333333,0.333333333,0.25,0,0.083333333,0.375,0.208333333,0.208333333,0.25,0.125,0.166666667
213,0.333333333,0.444444444,0,0,0.666666667,0.111111111,0,0.777777778,0,0.111111111,0.555555556,0,0.333333333,0.222222222,0,0,0.444444444,0,0.333333333,0.444444444,0.111111111,0.222222222,0.444444444,0,0.111111111,0.444444444,0.333333333,0.222222222,0.222222222,0.222222222,0.111111111,0,0.666666667,0,0.333333333,0.333333333,0.444444444,0,0.333333333
214,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.8,0,0,0.4,0.2,0,0.2,0.2,0.6,0.2,0.6,0,0.4,0,0.4,0,0.4,0.2,0,0,0,0,0.6,0.2,0,0.6,0
215,0.444444444,0,0.222222222,0.444444444,0.222222222,0.222222222,0.555555556,0.333333333,0.111111111,0.444444444,0.333333333,0,0.777777778,0,0,0.333333333,0.111111111,0.111111111,0.111111111,0.555555556,0.222222222,0.333333333,0.444444444,0.111111111,0.222222222,0.111111111,0.333333333,0.222222222,0.444444444,0.111111111,0,0,0.444444444,0.111111111,0.555555556,0.222222222,0,0.444444444,0.444444444
216,0.833333333,0,0,0.666666667,0.166666667,0,0.666666667,0.166666667,0,0.666666667,0,0,0.666666667,0,0,0.333333333,0,0,0.166666667,0.666666667,0,0,0.5,0.166666667,0,0,0.166666667,0.166666667,0.5,0.166666667,0,0,0.833333333,0,0.5,0,0,0,0.833333333
217,0.666666667,0,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.666666667,0,0,0,0.333333333,0,0,0.666666667,0,0,0.666666667,0.333333333,0,0.666666667,0,0,0.666666667,0.333333333,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667
218,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0,0
219,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0
220,0,0,0.666666667,0.333333333,0,0.666666667,0,0,0,0,0,0.666666667,0.333333333,0,0.666666667,0,0,0,0,0,0.333333333,0,0.666666667,0,0.666666667,0,0,0,0.666666667,0,0,0,0,0.666666667,0.333333333,0,0,0,0
221,0,0,0.333333333,0,0,0.666666667,0,0,0.666666667,0.333333333,0,0.333333333,0.333333333,0,0,0,0.333333333,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0,0.666666667,0,0,0,0.666666667,0.333333333,0,0,0.333333333,0
222,0,0,0.4,0.2,0,0.4,0.2,0.4,0,0,0,0.4,0.2,0,0,0.2,0,0.4,0,0,0.2,0.4,0.2,0,0.4,0,0.2,0.4,0.2,0,0,0,0,0,0.2,0,0,0.2,0
223,0.416666667,0,0.416666667,0.083333333,0.333333333,0.416666667,0,0.583333333,0.166666667,0.166666667,0.25,0.166666667,0.333333333,0.083333333,0,0.166666667,0.25,0.166666667,0.416666667,0,0.416666667,0.333333333,0.25,0,0.416666667,0,0.416666667,0.583333333,0,0.25,0,0,0.416666667,0.166666667,0.333333333,0.083333333,0,0.25,0.416666667
224,0,0,0.333333333,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0.333333333,0,0,0.666666667,0,0,0.333333333,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0,0.666666667,0,0,0,0.666666667,0,0,0,0,0
225,0,0.285714286,0.285714286,0,0.285714286,0.142857143,0,0.285714286,0.142857143,0,0.285714286,0.285714286,0.142857143,0.142857143,0.285714286,0,0.571428571,0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.571428571,0,0.571428571,0,0.142857143,0.142857143,0.571428571,0,0,0.285714286,0.428571429,0.142857143,0.142857143,0.285714286,0.285714286,0
226,0.5,0.25,0,0,0.5,0.25,0,0.25,0.25,0.5,0.25,0,0,0.25,0,0.75,0,0,0.5,0.25,0,0.25,0.25,0.25,0,0.25,0.5,0.5,0,0.5,0.25,0,0.5,0.25,0.5,0,0.5,0.25,0.25
227,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0
228,0,0,0.25,0,0.25,0,0,0.25,0,0.5,0,0.25,0.25,0,0,0,0,0.25,0.5,0,0.25,0.25,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0.5,0
229,0,0,0.2,0,0.6,0,0,0.6,0,0.4,0,0.2,0,0.2,0,0.4,0,0.2,0,0,0.2,0,0.2,0.2,0.2,0,0,0.4,0.2,0.2,0,0,0,0,0,0.2,0,0.4,0
230,0,0,0.333333333,0,0.666666667,0,0,0.666666667,0,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0.333333333,0,0.333333333,0
231,0.8,0,0,0.4,0.2,0.2,0.4,0.4,0,0.4,0.2,0.2,0.8,0,0,0,0,0,0,0.6,0.2,0,0.4,0.2,0,0.4,0,0,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0,0,0.8
232,0.333333333,0.111111111,0.333333333,0.222222222,0.111111111,0.111111111,0.444444444,0.222222222,0,0.222222222,0,0.444444444,0.111111111,0.222222222,0.222222222,0.333333333,0.111111111,0.333333333,0.222222222,0.222222222,0.111111111,0.111111111,0.555555556,0.111111111,0.333333333,0.111111111,0.333333333,0.222222222,0.444444444,0.222222222,0.444444444,0,0,0.333333333,0.222222222,0.111111111,0.333333333,0.111111111,0.111111111
233,0.333333333,0.166666667,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0.166666667,0.333333333,0.166666667,0.5,0,0,0.166666667,0.333333333,0.166666667,0.166666667,0.333333333,0.166666667,0.166666667,0.5,0.333333333,0.333333333,0.166666667,0.333333333,0.166666667,0.166666667,0.666666667,0.333333333,0.166666667,0.166666667,0.166666667,0.333333333,0,0.333333333,0.166666667,0.166666667
234,0.166666667,0,0.5,0.166666667,0.166666667,0.5,0.166666667,0.166666667,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0.166666667,0,0.5,0.666666667,0,0.166666667,0.5,0,0.166666667,0,0,0.166666667,0.166666667,0,0,0.166666667,0.333333333,0.333333333,0,0.5,0.166666667
235,0,0.5,0.5,0,0,0.75,0,0.5,0.25,0,0,1,0.25,0.25,0.25,0,1,0,0,0.5,0,0,0,0.75,0,1,0,0,0,0.75,0.5,0,0,0.5,0,0,0.5,0.25,0
236,0,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0,0,0.75,0,0,0.5,0,0,0,0.25,0,0.5,0,0,0,0.25,0,0,0.5,0.25,0,0,0.5,0.25,0
237,0,0,0,0.2,0.6,0,0,0.6,0,0.2,0.2,0.4,0.8,0,0,0.6,0,0,0,0,0.8,0,0.6,0,0.6,0,0,0,0.6,0,0,0,0,0,0.2,0.6,0,0.6,0
238,0.2,0.2,0.6,0,0.8,0,0,0.6,0,0,0.4,0.4,0.4,0.4,0,0.2,0.2,0.4,0,0.4,0.4,0.6,0.2,0,0.6,0.2,0.2,0.6,0.2,0,0,0,0.4,0,0.4,0.4,0.2,0.2,0.2
239,0.444444444,0,0.444444444,0.222222222,0,0.111111111,0.333333333,0,0.111111111,0.444444444,0,0.333333333,0.222222222,0,0,0.444444444,0.111111111,0.333333333,0.333333333,0.111111111,0.111111111,0.777777778,0,0.111111111,0.333333333,0,0.444444444,0.777777778,0,0.111111111,0,0,0.222222222,0.222222222,0.333333333,0.111111111,0.444444444,0.111111111,0
